Year,Economy,Economy Label,Category,Category Label,Index,Index Footnote,Index Missing value
2008,388,"Jamaica",FTRI01,"ICT",0.2054,,
2008,388,"Jamaica",FTRI02,"Skills",0.5057,,
2008,388,"Jamaica",FTRI03,"Research and Development",0.0684,,
2008,388,"Jamaica",FTRI04,"Industry activity",0.3929,,
2008,388,"Jamaica",FTRI05,"Access to finance",0.6454,,
2008,392,"Japan",FTRI00,"Overall index",0.9238,,
2008,392,"Japan",FTRI01,"ICT",0.9844,,
2008,392,"Japan",FTRI02,"Skills",0.6518,,
2008,392,"Japan",FTRI03,"Research and Development",0.8239,,
2008,392,"Japan",FTRI04,"Industry activity",0.8298,,
2008,392,"Japan",FTRI05,"Access to finance",0.9302,,
2008,400,"Jordan",FTRI00,"Overall index",0.5118,,
2008,400,"Jordan",FTRI01,"ICT",0.3041,,
2008,400,"Jordan",FTRI02,"Skills",0.5967,,
2008,400,"Jordan",FTRI03,"Research and Development",0.1588,,
2008,400,"Jordan",FTRI04,"Industry activity",0.6669,,
2008,400,"Jordan",FTRI05,"Access to finance",0.8405,,
2008,398,"Kazakhstan",FTRI00,"Overall index",0.4172,,
2008,398,"Kazakhstan",FTRI01,"ICT",0.1419,,
2008,398,"Kazakhstan",FTRI02,"Skills",0.6497,,
2008,398,"Kazakhstan",FTRI03,"Research and Development",0.0794,,
2008,398,"Kazakhstan",FTRI04,"Industry activity",0.5813,,
2008,398,"Kazakhstan",FTRI05,"Access to finance",0.6975,,
2008,404,"Kenya",FTRI00,"Overall index",0.2397,,
2008,404,"Kenya",FTRI01,"ICT",0.1093,,
2008,404,"Kenya",FTRI02,"Skills",0.2529,,
2008,404,"Kenya",FTRI03,"Research and Development",0.0342,,
2008,404,"Kenya",FTRI04,"Industry activity",0.5258,,
2008,404,"Kenya",FTRI05,"Access to finance",0.618,,
2008,410,"Korea, Republic of",FTRI00,"Overall index",0.9225,,
2008,410,"Korea, Republic of",FTRI01,"ICT",0.8687,,
2008,410,"Korea, Republic of",FTRI02,"Skills",0.8195,,
2008,410,"Korea, Republic of",FTRI03,"Research and Development",0.766,,
2008,410,"Korea, Republic of",FTRI04,"Industry activity",0.8011,,
2008,410,"Korea, Republic of",FTRI05,"Access to finance",0.8958,,
2008,414,"Kuwait",FTRI00,"Overall index",0.4828,,
2008,414,"Kuwait",FTRI01,"ICT",0.3014,,
2008,414,"Kuwait",FTRI02,"Skills",0.5967,,
2008,414,"Kuwait",FTRI03,"Research and Development",0.1302,,
2008,414,"Kuwait",FTRI04,"Industry activity",0.5361,,
2008,414,"Kuwait",FTRI05,"Access to finance",0.7711,,
2008,417,"Kyrgyzstan",FTRI00,"Overall index",0.3434,,
2008,417,"Kyrgyzstan",FTRI01,"ICT",0.6728,,
2008,417,"Kyrgyzstan",FTRI02,"Skills",0.4653,,
2008,417,"Kyrgyzstan",FTRI03,"Research and Development",0,,
2008,417,"Kyrgyzstan",FTRI04,"Industry activity",0.5497,,
2008,417,"Kyrgyzstan",FTRI05,"Access to finance",0.4104,,
2008,418,"Lao People's Dem. Rep.",FTRI00,"Overall index",0.1381,,
2008,418,"Lao People's Dem. Rep.",FTRI01,"ICT",0.1007,,
2008,418,"Lao People's Dem. Rep.",FTRI02,"Skills",0.2116,,
2008,418,"Lao People's Dem. Rep.",FTRI03,"Research and Development",0,,
2008,418,"Lao People's Dem. Rep.",FTRI04,"Industry activity",0.4362,,
2008,418,"Lao People's Dem. Rep.",FTRI05,"Access to finance",0.4152,,
2008,428,"Latvia",FTRI00,"Overall index",0.7022,,
2008,428,"Latvia",FTRI01,"ICT",0.7169,,
2008,428,"Latvia",FTRI02,"Skills",0.7966,,
2008,428,"Latvia",FTRI03,"Research and Development",0.2561,,
2008,428,"Latvia",FTRI04,"Industry activity",0.6768,,
2008,428,"Latvia",FTRI05,"Access to finance",0.8457,,
2008,422,"Lebanon",FTRI00,"Overall index",0.517,,
2008,422,"Lebanon",FTRI01,"ICT",0.1998,,
2008,422,"Lebanon",FTRI02,"Skills",0.645,,
2008,422,"Lebanon",FTRI03,"Research and Development",0.1398,,
2008,422,"Lebanon",FTRI04,"Industry activity",0.7053,,
2008,422,"Lebanon",FTRI05,"Access to finance",0.8063,,
2008,426,"Lesotho",FTRI00,"Overall index",0.2124,,
2008,426,"Lesotho",FTRI01,"ICT",0.1608,,
2008,426,"Lesotho",FTRI02,"Skills",0.3208,,
2008,426,"Lesotho",FTRI03,"Research and Development",0,,
2008,426,"Lesotho",FTRI04,"Industry activity",0.4857,,
2008,426,"Lesotho",FTRI05,"Access to finance",0.4834,,
2008,434,"Libya",FTRI00,"Overall index",0.2231,,
2008,434,"Libya",FTRI01,"ICT",0.1292,,
2008,434,"Libya",FTRI02,"Skills",0.5783,,
2008,434,"Libya",FTRI03,"Research and Development",0.0884,,
2008,434,"Libya",FTRI04,"Industry activity",0.1638,,
2008,434,"Libya",FTRI05,"Access to finance",0.4053,,
2008,440,"Lithuania",FTRI00,"Overall index",0.6403,,
2008,440,"Lithuania",FTRI01,"ICT",0.5718,,
2008,440,"Lithuania",FTRI02,"Skills",0.8581,,
2008,440,"Lithuania",FTRI03,"Research and Development",0.2131,,
2008,440,"Lithuania",FTRI04,"Industry activity",0.6067,,
2008,440,"Lithuania",FTRI05,"Access to finance",0.7685,,
2008,442,"Luxembourg",FTRI00,"Overall index",0.8074,,
2008,442,"Luxembourg",FTRI01,"ICT",0.8152,,
2008,442,"Luxembourg",FTRI02,"Skills",0.7948,,
2008,442,"Luxembourg",FTRI03,"Research and Development",0.2975,,
2008,442,"Luxembourg",FTRI04,"Industry activity",0.892,,
2008,442,"Luxembourg",FTRI05,"Access to finance",0.829,,
2008,450,"Madagascar",FTRI00,"Overall index",0.1586,,
2008,450,"Madagascar",FTRI01,"ICT",0.1927,,
2008,450,"Madagascar",FTRI02,"Skills",0.1797,,
2008,450,"Madagascar",FTRI03,"Research and Development",0,,
2008,450,"Madagascar",FTRI04,"Industry activity",0.4426,,
2008,450,"Madagascar",FTRI05,"Access to finance",0.4625,,
2008,454,"Malawi",FTRI00,"Overall index",0.1074,,
2008,454,"Malawi",FTRI01,"ICT",0.0858,,
2008,454,"Malawi",FTRI02,"Skills",0.1843,,
2008,454,"Malawi",FTRI03,"Research and Development",0,,
2008,454,"Malawi",FTRI04,"Industry activity",0.379,,
2008,454,"Malawi",FTRI05,"Access to finance",0.3865,,
2008,458,"Malaysia",FTRI00,"Overall index",0.6401,,
2008,458,"Malaysia",FTRI01,"ICT",0.4753,,
2008,458,"Malaysia",FTRI02,"Skills",0.5219,,
2008,458,"Malaysia",FTRI03,"Research and Development",0.3969,,
2008,458,"Malaysia",FTRI04,"Industry activity",0.8049,,
2008,458,"Malaysia",FTRI05,"Access to finance",0.8571,,
2008,462,"Maldives",FTRI00,"Overall index",0.3361,,
2008,462,"Maldives",FTRI01,"ICT",0.3051,,
2008,462,"Maldives",FTRI02,"Skills",0.5464,,
2008,462,"Maldives",FTRI03,"Research and Development",0,,
2008,462,"Maldives",FTRI04,"Industry activity",0.2771,,
2008,462,"Maldives",FTRI05,"Access to finance",0.7571,,
2008,466,"Mali",FTRI00,"Overall index",0.1522,,
2008,466,"Mali",FTRI01,"ICT",0.0904,,
2008,466,"Mali",FTRI02,"Skills",0.0333,,
2008,466,"Mali",FTRI03,"Research and Development",0,,
2008,466,"Mali",FTRI04,"Industry activity",0.5229,,
2008,466,"Mali",FTRI05,"Access to finance",0.5617,,
2008,470,"Malta",FTRI00,"Overall index",0.7107,,
2008,470,"Malta",FTRI01,"ICT",0.6474,,
2008,470,"Malta",FTRI02,"Skills",0.7489,,
2008,470,"Malta",FTRI03,"Research and Development",0.1427,,
2008,470,"Malta",FTRI04,"Industry activity",0.9276,,
2008,470,"Malta",FTRI05,"Access to finance",0.8676,,
2008,478,"Mauritania",FTRI00,"Overall index",0.16,,
2008,478,"Mauritania",FTRI01,"ICT",0.092,,
2008,478,"Mauritania",FTRI02,"Skills",0.1297,,
2008,478,"Mauritania",FTRI03,"Research and Development",0,,
2008,478,"Mauritania",FTRI04,"Industry activity",0.4243,,
2008,478,"Mauritania",FTRI05,"Access to finance",0.5622,,
2008,480,"Mauritius",FTRI00,"Overall index",0.3973,,
2008,480,"Mauritius",FTRI01,"ICT",0.0959,,
2008,480,"Mauritius",FTRI02,"Skills",0.5118,,
2008,480,"Mauritius",FTRI03,"Research and Development",0.0466,,
2008,480,"Mauritius",FTRI04,"Industry activity",0.607,,
2008,480,"Mauritius",FTRI05,"Access to finance",0.801,,
2008,484,"Mexico",FTRI00,"Overall index",0.518,,
2008,484,"Mexico",FTRI01,"ICT",0.2974,,
2008,484,"Mexico",FTRI02,"Skills",0.4893,,
2008,484,"Mexico",FTRI03,"Research and Development",0.4633,,
2008,484,"Mexico",FTRI04,"Industry activity",0.7394,,
2008,484,"Mexico",FTRI05,"Access to finance",0.6061,,
2008,498,"Moldova, Republic of",FTRI00,"Overall index",0.4969,,
2008,498,"Moldova, Republic of",FTRI01,"ICT",0.568,,
2008,498,"Moldova, Republic of",FTRI02,"Skills",0.5424,,
2008,498,"Moldova, Republic of",FTRI03,"Research and Development",0.2932,,
2008,498,"Moldova, Republic of",FTRI04,"Industry activity",0.536,,
2008,498,"Moldova, Republic of",FTRI05,"Access to finance",0.6578,,
2008,496,"Mongolia",FTRI00,"Overall index",0.3037,,
2008,496,"Mongolia",FTRI01,"ICT",0.1333,,
2008,496,"Mongolia",FTRI02,"Skills",0.5389,,
2008,496,"Mongolia",FTRI03,"Research and Development",0,,
2008,496,"Mongolia",FTRI04,"Industry activity",0.3704,,
2008,496,"Mongolia",FTRI05,"Access to finance",0.7131,,
2008,499,"Montenegro",FTRI00,"Overall index",0.4927,,
2008,499,"Montenegro",FTRI01,"ICT",0.4553,,
2008,499,"Montenegro",FTRI02,"Skills",0.7048,,
2008,499,"Montenegro",FTRI03,"Research and Development",0.0884,,
2008,499,"Montenegro",FTRI04,"Industry activity",0.4543,,
2008,499,"Montenegro",FTRI05,"Access to finance",0.8186,,
2008,504,"Morocco",FTRI00,"Overall index",0.393,,
2008,504,"Morocco",FTRI01,"ICT",0.2572,,
2008,504,"Morocco",FTRI02,"Skills",0.2621,,
2008,504,"Morocco",FTRI03,"Research and Development",0.1662,,
2008,504,"Morocco",FTRI04,"Industry activity",0.6143,,
2008,504,"Morocco",FTRI05,"Access to finance",0.8378,,
2008,508,"Mozambique",FTRI00,"Overall index",0.1319,,
2008,508,"Mozambique",FTRI01,"ICT",0.0903,,
2008,508,"Mozambique",FTRI02,"Skills",0.164,,
2008,508,"Mozambique",FTRI03,"Research and Development",0,,
2008,508,"Mozambique",FTRI04,"Industry activity",0.4219,,
2008,508,"Mozambique",FTRI05,"Access to finance",0.4897,,
2008,104,"Myanmar",FTRI00,"Overall index",0.1163,,
2008,104,"Myanmar",FTRI01,"ICT",0.0833,,
2008,104,"Myanmar",FTRI02,"Skills",0.1524,,
2008,104,"Myanmar",FTRI03,"Research and Development",0.0884,,
2008,104,"Myanmar",FTRI04,"Industry activity",0.415,,
2008,104,"Myanmar",FTRI05,"Access to finance",0.3349,,
2008,516,"Namibia",FTRI00,"Overall index",0.3321,,
2008,516,"Namibia",FTRI01,"ICT",0.11,,
2008,516,"Namibia",FTRI02,"Skills",0.3872,,
2008,516,"Namibia",FTRI03,"Research and Development",0.0342,,
2008,516,"Namibia",FTRI04,"Industry activity",0.5868,,
2008,516,"Namibia",FTRI05,"Access to finance",0.7867,,
2008,524,"Nepal",FTRI00,"Overall index",0.2091,,
2008,524,"Nepal",FTRI01,"ICT",0.0935,,
2008,524,"Nepal",FTRI02,"Skills",0.2207,,
2008,524,"Nepal",FTRI03,"Research and Development",0.0342,,
2008,524,"Nepal",FTRI04,"Industry activity",0.3891,,
2008,524,"Nepal",FTRI05,"Access to finance",0.6956,,
2008,528,"Netherlands (Kingdom of the)",FTRI00,"Overall index",0.9554,,
2008,528,"Netherlands (Kingdom of the)",FTRI01,"ICT",0.9022,,
2008,528,"Netherlands (Kingdom of the)",FTRI02,"Skills",0.9083,,
2008,528,"Netherlands (Kingdom of the)",FTRI03,"Research and Development",0.6575,,
2008,528,"Netherlands (Kingdom of the)",FTRI04,"Industry activity",0.8696,,
2008,528,"Netherlands (Kingdom of the)",FTRI05,"Access to finance",0.8748,,
2008,554,"New Zealand",FTRI00,"Overall index",0.8428,,
2008,554,"New Zealand",FTRI01,"ICT",0.8644,,
2008,554,"New Zealand",FTRI02,"Skills",1,,
2008,554,"New Zealand",FTRI03,"Research and Development",0.4596,,
2008,554,"New Zealand",FTRI04,"Industry activity",0.6047,,
2008,554,"New Zealand",FTRI05,"Access to finance",0.9188,,
2008,558,"Nicaragua",FTRI00,"Overall index",0.2319,,
2008,558,"Nicaragua",FTRI01,"ICT",0.1121,,
2008,558,"Nicaragua",FTRI02,"Skills",0.3623,,
2008,558,"Nicaragua",FTRI03,"Research and Development",0,,
2008,558,"Nicaragua",FTRI04,"Industry activity",0.3526,,
2008,558,"Nicaragua",FTRI05,"Access to finance",0.6757,,
2008,566,"Nigeria",FTRI00,"Overall index",0.2436,,
2008,566,"Nigeria",FTRI01,"ICT",0.1262,,
2008,566,"Nigeria",FTRI02,"Skills",0.4493,,
2008,566,"Nigeria",FTRI03,"Research and Development",0.1226,,
2008,566,"Nigeria",FTRI04,"Industry activity",0.272,,
2008,566,"Nigeria",FTRI05,"Access to finance",0.5354,,
2008,807,"North Macedonia",FTRI00,"Overall index",0.5075,,
2008,807,"North Macedonia",FTRI01,"ICT",0.7322,,
2008,807,"North Macedonia",FTRI02,"Skills",0.5439,,
2008,807,"North Macedonia",FTRI03,"Research and Development",0.0794,,
2008,807,"North Macedonia",FTRI04,"Industry activity",0.557,,
2008,807,"North Macedonia",FTRI05,"Access to finance",0.7367,,
2008,579,"Norway",FTRI00,"Overall index",0.8513,,
2008,579,"Norway",FTRI01,"ICT",0.8162,,
2008,579,"Norway",FTRI02,"Skills",0.9472,,
2008,579,"Norway",FTRI03,"Research and Development",0.4815,,
2008,579,"Norway",FTRI04,"Industry activity",0.668,,
2008,579,"Norway",FTRI05,"Access to finance",0.8662,,
2008,512,"Oman",FTRI00,"Overall index",0.3853,,
2008,512,"Oman",FTRI01,"ICT",0.289,,
2008,512,"Oman",FTRI02,"Skills",0.48,,
2008,512,"Oman",FTRI03,"Research and Development",0.0884,,
2008,512,"Oman",FTRI04,"Industry activity",0.5334,,
2008,512,"Oman",FTRI05,"Access to finance",0.6879,,
2008,586,"Pakistan",FTRI00,"Overall index",0.2614,,
2008,586,"Pakistan",FTRI01,"ICT",0.2206,,
2008,586,"Pakistan",FTRI02,"Skills",0.1109,,
2008,586,"Pakistan",FTRI03,"Research and Development",0.209,,
2008,586,"Pakistan",FTRI04,"Industry activity",0.5,,
2008,586,"Pakistan",FTRI05,"Access to finance",0.6485,,
2008,591,"Panama",FTRI00,"Overall index",0.5185,,
2008,591,"Panama",FTRI01,"ICT",0.261,,
2008,591,"Panama",FTRI02,"Skills",0.5337,,
2008,591,"Panama",FTRI03,"Research and Development",0.2272,,
2008,591,"Panama",FTRI04,"Industry activity",0.7086,,
2008,591,"Panama",FTRI05,"Access to finance",0.827,,
2008,598,"Papua New Guinea",FTRI00,"Overall index",0.2466,,
2008,598,"Papua New Guinea",FTRI01,"ICT",0.0882,,
2008,598,"Papua New Guinea",FTRI02,"Skills",0.2087,,
2008,598,"Papua New Guinea",FTRI03,"Research and Development",0,,
2008,598,"Papua New Guinea",FTRI04,"Industry activity",0.64,,
2008,598,"Papua New Guinea",FTRI05,"Access to finance",0.609,,
2008,600,"Paraguay",FTRI00,"Overall index",0.2669,,
2008,600,"Paraguay",FTRI01,"ICT",0.1567,,
2008,600,"Paraguay",FTRI02,"Skills",0.4074,,
2008,600,"Paraguay",FTRI03,"Research and Development",0.0794,,
2008,600,"Paraguay",FTRI04,"Industry activity",0.4208,,
2008,600,"Paraguay",FTRI05,"Access to finance",0.5344,,
2008,604,"Peru",FTRI00,"Overall index",0.3679,,
2008,604,"Peru",FTRI01,"ICT",0.3077,,
2008,604,"Peru",FTRI02,"Skills",0.539,,
2008,604,"Peru",FTRI03,"Research and Development",0.1351,,
2008,604,"Peru",FTRI04,"Industry activity",0.3673,,
2008,604,"Peru",FTRI05,"Access to finance",0.6286,,
2008,608,"Philippines",FTRI00,"Overall index",0.4545,,
2008,608,"Philippines",FTRI01,"ICT",0.1746,,
2008,608,"Philippines",FTRI02,"Skills",0.4346,,
2008,608,"Philippines",FTRI03,"Research and Development",0.1551,,
2008,608,"Philippines",FTRI04,"Industry activity",0.9304,,
2008,608,"Philippines",FTRI05,"Access to finance",0.6473,,
2008,616,"Poland",FTRI00,"Overall index",0.6367,,
2008,616,"Poland",FTRI01,"ICT",0.4613,,
2008,616,"Poland",FTRI02,"Skills",0.7076,,
2008,616,"Poland",FTRI03,"Research and Development",0.4266,,
2008,616,"Poland",FTRI04,"Industry activity",0.681,,
2008,616,"Poland",FTRI05,"Access to finance",0.6948,,
2008,620,"Portugal",FTRI00,"Overall index",0.7206,,
2008,620,"Portugal",FTRI01,"ICT",0.7188,,
2008,620,"Portugal",FTRI02,"Skills",0.6884,,
2008,620,"Portugal",FTRI03,"Research and Development",0.462,,
2008,620,"Portugal",FTRI04,"Industry activity",0.6597,,
2008,620,"Portugal",FTRI05,"Access to finance",0.9113,,
2008,634,"Qatar",FTRI00,"Overall index",0.3856,,
2008,634,"Qatar",FTRI01,"ICT",0.5148,,
2008,634,"Qatar",FTRI02,"Skills",0.4699,,
2008,634,"Qatar",FTRI03,"Research and Development",0.096,,
2008,634,"Qatar",FTRI04,"Industry activity",0.3026,,
2008,634,"Qatar",FTRI05,"Access to finance",0.7131,,
2008,642,"Romania",FTRI00,"Overall index",0.5869,,
2008,642,"Romania",FTRI01,"ICT",0.5552,,
2008,642,"Romania",FTRI02,"Skills",0.5933,,
2008,642,"Romania",FTRI03,"Research and Development",0.4296,,
2008,642,"Romania",FTRI04,"Industry activity",0.6557,,
2008,642,"Romania",FTRI05,"Access to finance",0.6807,,
2008,643,"Russian Federation",FTRI00,"Overall index",0.6769,,
2008,643,"Russian Federation",FTRI01,"ICT",0.5974,,
2008,643,"Russian Federation",FTRI02,"Skills",0.7375,,
2008,643,"Russian Federation",FTRI03,"Research and Development",0.6199,,
2008,643,"Russian Federation",FTRI04,"Industry activity",0.5618,,
2008,643,"Russian Federation",FTRI05,"Access to finance",0.6977,,
2008,646,"Rwanda",FTRI00,"Overall index",0.1743,,
2008,646,"Rwanda",FTRI01,"ICT",0.1057,,
2008,646,"Rwanda",FTRI02,"Skills",0.2345,,
2008,646,"Rwanda",FTRI03,"Research and Development",0,,
2008,646,"Rwanda",FTRI04,"Industry activity",0.4637,,
2008,646,"Rwanda",FTRI05,"Access to finance",0.5134,,
2008,662,"Saint Lucia",FTRI00,"Overall index",0.3988,,
2008,662,"Saint Lucia",FTRI01,"ICT",0.241,,
2008,662,"Saint Lucia",FTRI02,"Skills",0.498,,
2008,662,"Saint Lucia",FTRI03,"Research and Development",0,,
2008,662,"Saint Lucia",FTRI04,"Industry activity",0.5322,,
2008,662,"Saint Lucia",FTRI05,"Access to finance",0.8296,,
2008,670,"Saint Vincent and the Grenadines",FTRI00,"Overall index",0.3977,,
2008,670,"Saint Vincent and the Grenadines",FTRI01,"ICT",0.1918,,
2008,670,"Saint Vincent and the Grenadines",FTRI02,"Skills",0.5596,,
2008,670,"Saint Vincent and the Grenadines",FTRI03,"Research and Development",0.0466,,
2008,670,"Saint Vincent and the Grenadines",FTRI04,"Industry activity",0.5491,,
2008,670,"Saint Vincent and the Grenadines",FTRI05,"Access to finance",0.7304,,
2008,882,"Samoa",FTRI00,"Overall index",0.3384,,
2008,882,"Samoa",FTRI01,"ICT",0.2109,,
2008,882,"Samoa",FTRI02,"Skills",0.4426,,
2008,882,"Samoa",FTRI03,"Research and Development",0.0739,,
2008,882,"Samoa",FTRI04,"Industry activity",0.439,,
2008,882,"Samoa",FTRI05,"Access to finance",0.7705,,
2008,678,"Sao Tome and Principe",FTRI00,"Overall index",0.2618,,
2008,678,"Sao Tome and Principe",FTRI01,"ICT",0.163,,
2008,678,"Sao Tome and Principe",FTRI02,"Skills",0.2869,,
2008,678,"Sao Tome and Principe",FTRI03,"Research and Development",0,,
2008,678,"Sao Tome and Principe",FTRI04,"Industry activity",0.5064,,
2008,678,"Sao Tome and Principe",FTRI05,"Access to finance",0.6647,,
2008,682,"Saudi Arabia",FTRI00,"Overall index",0.4566,,
2008,682,"Saudi Arabia",FTRI01,"ICT",0.2701,,
2008,682,"Saudi Arabia",FTRI02,"Skills",0.5108,,
2008,682,"Saudi Arabia",FTRI03,"Research and Development",0.2401,,
2008,682,"Saudi Arabia",FTRI04,"Industry activity",0.5559,,
2008,682,"Saudi Arabia",FTRI05,"Access to finance",0.6946,,
2008,686,"Senegal",FTRI00,"Overall index",0.216,,
2008,686,"Senegal",FTRI01,"ICT",0.2218,,
2008,686,"Senegal",FTRI02,"Skills",0.1515,,
2008,686,"Senegal",FTRI03,"Research and Development",0.0342,,
2008,686,"Senegal",FTRI04,"Industry activity",0.5417,,
2008,686,"Senegal",FTRI05,"Access to finance",0.5612,,
2008,688,"Serbia",FTRI00,"Overall index",0.5059,,
2008,688,"Serbia",FTRI01,"ICT",0.3698,,
2008,688,"Serbia",FTRI02,"Skills",0.6098,,
2008,688,"Serbia",FTRI03,"Research and Development",0.1959,,
2008,688,"Serbia",FTRI04,"Industry activity",0.651,,
2008,688,"Serbia",FTRI05,"Access to finance",0.6699,,
2008,694,"Sierra Leone",FTRI00,"Overall index",0.1422,,
2008,694,"Sierra Leone",FTRI01,"ICT",0.1434,,
2008,694,"Sierra Leone",FTRI02,"Skills",0.1539,,
2008,694,"Sierra Leone",FTRI03,"Research and Development",0,,
2008,694,"Sierra Leone",FTRI04,"Industry activity",0.5759,,
2008,694,"Sierra Leone",FTRI05,"Access to finance",0.3485,,
2008,702,"Singapore",FTRI00,"Overall index",0.8315,,
2008,702,"Singapore",FTRI01,"ICT",0.6472,,
2008,702,"Singapore",FTRI02,"Skills",0.8676,,
2008,702,"Singapore",FTRI03,"Research and Development",0.5002,,
2008,702,"Singapore",FTRI04,"Industry activity",0.8737,,
2008,702,"Singapore",FTRI05,"Access to finance",0.829,,
2008,703,"Slovakia",FTRI00,"Overall index",0.6482,,
2008,703,"Slovakia",FTRI01,"ICT",0.7342,,
2008,703,"Slovakia",FTRI02,"Skills",0.6928,,
2008,703,"Slovakia",FTRI03,"Research and Development",0.2541,,
2008,703,"Slovakia",FTRI04,"Industry activity",0.7422,,
2008,703,"Slovakia",FTRI05,"Access to finance",0.696,,
2008,705,"Slovenia",FTRI00,"Overall index",0.7197,,
2008,705,"Slovenia",FTRI01,"ICT",0.5863,,
2008,705,"Slovenia",FTRI02,"Skills",0.8594,,
2008,705,"Slovenia",FTRI03,"Research and Development",0.353,,
2008,705,"Slovenia",FTRI04,"Industry activity",0.7157,,
2008,705,"Slovenia",FTRI05,"Access to finance",0.7995,,
2008,090,"Solomon Islands",FTRI00,"Overall index",0.1662,,
2008,090,"Solomon Islands",FTRI01,"ICT",0.0979,,
2008,090,"Solomon Islands",FTRI02,"Skills",0.2186,,
2008,090,"Solomon Islands",FTRI03,"Research and Development",0,,
2008,090,"Solomon Islands",FTRI04,"Industry activity",0.3091,,
2008,090,"Solomon Islands",FTRI05,"Access to finance",0.638,,
2008,710,"South Africa",FTRI00,"Overall index",0.536,,
2008,710,"South Africa",FTRI01,"ICT",0.1861,,
2008,710,"South Africa",FTRI02,"Skills",0.5344,,
2008,710,"South Africa",FTRI03,"Research and Development",0.4293,,
2008,710,"South Africa",FTRI04,"Industry activity",0.5831,,
2008,710,"South Africa",FTRI05,"Access to finance",0.9115,,
2008,728,"South Sudan",FTRI00,"Overall index",,,"Not applicable"
2008,728,"South Sudan",FTRI01,"ICT",,,"Not applicable"
2008,728,"South Sudan",FTRI02,"Skills",,,"Not applicable"
2008,728,"South Sudan",FTRI03,"Research and Development",,,"Not applicable"
2008,728,"South Sudan",FTRI04,"Industry activity",,,"Not applicable"
2008,728,"South Sudan",FTRI05,"Access to finance",,,"Not applicable"
2008,724,"Spain",FTRI00,"Overall index",0.794,,
2008,724,"Spain",FTRI01,"ICT",0.5946,,
2008,724,"Spain",FTRI02,"Skills",0.7357,,
2008,724,"Spain",FTRI03,"Research and Development",0.6505,,
2008,724,"Spain",FTRI04,"Industry activity",0.6967,,
2008,724,"Spain",FTRI05,"Access to finance",0.9381,,
